Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel
17.36328125,17.75390625,17.94921875,0.5859375,45.6126542644686,10.217090352445217,2.0993950162831068,0.3172920396646191,9.910951177512517,5.0,0.6622516556291391,Fp1A2,0
25.25390625,25.46875,25.671875,0.41796875,43.30111704564632,10.485661282856748,2.083389697342372,0.2883743525798266,10.814470578296914,5.0,0.5092592592592593,Fp1A2,0
26.9375,27.05078125,27.2421875,0.3046875,29.032786206162406,8.231969810023529,2.0065505398113386,0.22868783821405156,9.53711342073698,3.0,0.3670886075949367,Fp1A2,0
40.51171875,40.765625,40.921875,0.41015625,51.33103138427178,12.185653251936177,2.1786583934873383,0.24345449141881553,9.970418112800173,4.0,0.6132075471698113,Fp1A2,0
43.9296875,44.0625,44.26171875,0.33203125,35.333412342623156,8.799797407193413,1.973794288998557,0.2579892332885312,10.719496060180084,3.0,0.3953488372093023,Fp1A2,0
86.6484375,87.31640625,88.05859375,1.41015625,57.36275091460881,13.046566230013061,2.091187556202774,0.2712432312890687,10.367762927765392,15.0,0.4723756906077348,Fp1A2,0
90.1015625,90.453125,90.74609375,0.64453125,54.84875503845724,12.595348776789411,2.1847597875717364,0.30631559013042814,10.104059857969213,6.0,0.5421686746987951,Fp1A2,0
117.0390625,117.34765625,117.41796875,0.37890625,32.12869926491245,8.801222710325538,2.1223865029668016,0.22815396605147997,10.202388591641785,4.0,0.8061224489795918,Fp1A2,0
125.98046875,127.69921875,128.22265625,2.2421875,56.25647269921325,11.207921152607396,2.068173044478127,0.33747101139052804,10.005157306059012,22.0,0.7652173913043478,Fp1A2,0
150.640625,150.80078125,151.23046875,0.58984375,39.519684177747635,10.452440239839635,2.0685009867777095,0.323561112575188,10.23322876979394,6.0,0.26973684210526316,Fp1A2,0
154.98046875,155.203125,155.44921875,0.46875,49.0402258892686,12.575911452490955,2.279065910858095,0.2819247213896924,10.27532298978582,5.0,0.47107438016528924,Fp1A2,0
