Start,NegPeak,MidCrossing,PosPeak,End,Duration,ValNegPeak,ValPosPeak,PTP,Slope,Frequency,SigmaPeak,PhaseAtSigmaPeak,ndPAC,Channel,IdxChannel
74.87109375,75.5390625,75.859375,76.09765625,76.34375,1.4727,-25.621104735828027,20.90455166014439,46.52565639597242,145.25082972401145,0.679024920214572,75.890625,-1.4457720393724578,0.4733913939073959,Fp1A2,0
163.94921875,164.2265625,164.45703125,164.67578125,164.98828125,1.0391,-19.29141293359082,16.949701385857225,36.241114319448045,157.24958077591015,0.9623712828409201,163.42578125,-0.9754257443216146,0.39774809340182793,Fp1A2,0
194.25,194.51171875,195.44921875,195.9140625,196.24609375,1.9961,-15.169559289138387,18.041445350980286,33.211004640118674,35.42507161612659,0.5009769049646812,194.91015625,-1.9728158269616487,0.18912301353697233,Fp1A2,0
209.18359375,210.16796875,210.44921875,210.83203125,211.4296875,2.2461,-49.298187315781064,82.48665299662945,131.7848403124105,468.56832111079285,0.44521615244201057,210.6484375,-0.8284475290416634,0.33034490158285407,Fp1A2,0
262.4453125,263.27734375,263.46484375,263.73046875,263.99609375,1.5508,-42.84661950707253,82.05995150377352,124.90657101084605,666.1683787245123,0.6448284756254836,264.02734375,1.7568789913224143,0.0,Fp1A2,0
337.5,337.734375,337.94140625,338.1328125,338.3515625,0.8516,-19.023641882447237,16.608916320924113,35.632558203371346,172.1119792464729,1.1742602160638798,338.0390625,-0.8984940426230537,0.2481951054284752,Fp1A2,0
376.19921875,376.80078125,377.05859375,377.30078125,377.53515625,1.3359,-16.018541875964416,19.876594041095487,35.8951359170599,139.22961810253537,0.7485590238790328,375.80078125,-1.7461118810350613,0.24585807068220367,Fp1A2,0
405.78125,405.9921875,406.1875,406.40234375,406.62890625,0.8477,-16.556011417980077,17.783202716894877,34.33921413487495,175.81677637055975,1.1796626164916835,405.36328125,-1.9554413274051683,0.3560618813033502,Fp1A2,0
443.1796875,443.40625,443.55859375,443.84765625,444.1875,1.0078,-15.241685640628697,45.983415777988114,61.22510141861681,401.88784520938214,0.9922603691208572,444.203125,1.6137058931517847,0.35569184090991435,Fp1A2,0
478.609375,478.83984375,479.0390625,479.21484375,479.3984375,0.7891,-18.563501768424167,15.077320964356428,33.64082273278059,168.86373763905553,1.2672665061462425,479.0390625,-1.582004611562186,0.14753006245125222,Fp1A2,0
479.3984375,480.1328125,480.296875,480.58203125,480.84375,1.4453,-28.586423563724907,81.30711255164206,109.89353611536697,669.8272677508082,0.691897875873521,480.38671875,-1.0590510202616394,0.2562451094969335,Fp1A2,0
511.6953125,511.94921875,512.12109375,512.4140625,512.80078125,1.1055,-18.3121465020473,45.77231191750784,64.08445841955515,372.8550308046845,0.9045680687471733,512.40625,-0.09365189355890974,0.5144164883991731,Fp1A2,0
520.45703125,520.74609375,520.98828125,521.18359375,521.3984375,0.9414,-20.174559927664546,15.416287486736959,35.59084741440151,146.95575706591592,1.0622477161674102,521.42578125,1.9894001347392698,0.2227203152683312,Fp1A2,0
555.453125,555.69140625,555.88671875,556.109375,556.3203125,0.8672,-15.66373539991924,20.458462039336826,36.12219743925607,184.94565088899108,1.1531365313653137,555.98046875,-0.855728441838223,0.46018845070495834,Fp1A2,0
617.67578125,617.90625,618.1015625,618.30078125,618.4921875,0.8164,-15.271748859872782,15.98548844800558,31.257237307878363,160.0370550163372,1.224889759921607,617.99609375,-2.4309772518808583,0.2582177997216949,Fp1A2,0
634.1875,634.8125,635.10546875,635.43359375,635.79296875,1.6055,-25.38357639809591,40.598845577828456,65.98242197592437,225.2200003444885,0.6228589224540642,634.01953125,1.1722151321624106,0.28838043117887957,Fp1A2,0
678.6640625,678.94921875,679.12890625,679.390625,679.65625,0.9922,-69.89723942249432,133.4383967631112,203.33563618560552,1131.6070187720654,1.0078613182826044,679.33984375,-0.32710108053214887,0.45603606018783055,Fp1A2,0
681.5078125,681.70703125,681.8828125,682.15625,682.58203125,1.0742,-17.834645120457445,31.132487206273442,48.96713232673089,278.5685750142913,0.9309253397877489,682.3125,0.6020300415619478,0.1697326677673966,Fp1A2,0
717.53515625,717.71484375,717.890625,718.1328125,718.38671875,0.8516,-22.503431372330372,36.6625618535999,59.165993225930265,336.58876146306994,1.1742602160638798,718.109375,-0.05906061039913928,0.3139796529636538,Fp1A2,0
756.06640625,756.40625,757.04296875,757.41015625,757.70703125,1.6406,-16.74442892666341,53.67314611144475,70.41757503810817,110.59447367948276,0.6095330976472022,757.2109375,-0.8652046578428527,0.4899177330623737,Fp1A2,0
828.6484375,829.05859375,829.28515625,829.51953125,829.78515625,1.1367,-16.672381961662634,18.911355316677856,35.58373727834049,157.0592541940546,0.8797395970792645,828.95703125,2.870482749294691,0.16690811952636692,Fp1A2,0
919.34765625,919.73828125,920.28515625,920.73046875,921.18359375,1.8359,-28.486115494766324,31.261676231439374,59.7477917262057,109.25310487077613,0.5446919766871834,919.1328125,0.696588520606964,0.48648031280223314,Fp1A2,0
987.29296875,987.5234375,987.68359375,987.9609375,988.21484375,0.9219,-28.900339183469715,80.32230024560764,109.22263942907735,681.9755047278976,1.0847163466753444,987.6484375,-1.7895079378404652,0.22453306804491377,Fp1A2,0
1093.35546875,1093.73828125,1094.10546875,1094.42578125,1094.66796875,1.3125,-29.81127184291032,28.89011858643068,58.701390429341004,159.86761648841807,0.7619047619047619,1092.828125,-0.01573582484847232,0.3711583537803645,Fp1A2,0
1094.66796875,1094.87109375,1095.07421875,1095.23046875,1095.3984375,0.7305,-23.905053965788916,15.492223776468778,39.39727774225769,193.95582888496094,1.3689253935660506,1095.5625,-2.6060923291727187,0.12808192325274673,Fp1A2,0
1151.37890625,1151.6796875,1151.89453125,1152.171875,1152.49609375,1.1172,-16.067680393333692,24.295897252164544,40.36357764549824,187.87410685904635,0.8950948800572861,1150.9921875,2.8964603417628907,0.30906215228270373,Fp1A2,0
1166.37109375,1166.5859375,1166.7421875,1167.01171875,1167.25,0.8789,-24.625325387176133,69.91050665242925,94.53583203960538,605.0293250534744,1.1377858686995108,1166.80078125,-1.1962892436656474,0.4017166626135212,Fp1A2,0
1222.09375,1222.33984375,1222.5546875,1222.7734375,1223.00390625,0.9102,-15.889167835836819,16.902505733913856,32.79167356975067,152.6303351610213,1.098659635245001,1223.12890625,2.535667018781304,0.41706922100001825,Fp1A2,0
1234.30078125,1234.6328125,1234.83984375,1235.10546875,1235.3828125,1.082,-35.47212344426938,57.737972785697536,93.21009622996692,450.22235160134966,0.9242144177449167,1234.99609375,-0.6684009197560857,0.29466458801624024,Fp1A2,0
1251.86328125,1252.16015625,1252.32421875,1252.609375,1252.859375,0.9961,-22.853588753495345,63.7457055972591,86.59929435075443,527.8433179474556,1.0039152695512499,1252.09375,-2.9406886746646967,0.2794551494431928,Fp1A2,0
1270.515625,1270.69921875,1270.87890625,1271.09765625,1271.43359375,0.918,-17.734169785969105,21.95158777475393,39.68575756072303,220.85986816402382,1.0893246187363834,1271.5390625,1.7859264180004388,0.4157690007484506,Fp1A2,0
1294.21484375,1294.44140625,1294.609375,1294.85546875,1295.109375,0.8945,-20.258680835845844,38.125190185718765,58.38387102156461,347.58769724466373,1.1179429849077698,1294.6640625,-1.2495833453265683,0.43620565421603724,Fp1A2,0
1333.9765625,1334.78515625,1335.0,1335.26171875,1335.54296875,1.5664,-48.31240064622371,73.65609692821016,121.96849757443387,567.7079159828195,0.6384065372829417,1335.1640625,-0.6334296963513011,0.5368874789746712,Fp1A2,0
1338.43359375,1338.7265625,1338.984375,1339.17578125,1339.40625,0.9727,-55.11666264929049,31.75783771040707,86.87450035969756,336.9677589709481,1.0280662074637608,1338.3984375,1.386101299254984,0.20336725277973217,Fp1A2,0
1339.40625,1339.5859375,1340.27734375,1340.5625,1340.8359375,1.4297,-16.46002600809762,16.88561606421707,33.34564207231469,48.22872525713311,0.6994474365251452,1339.0390625,-1.2282761985124862,0.30697841958210187,Fp1A2,0
1347.10546875,1347.37890625,1347.79296875,1348.13671875,1348.40625,1.3008,-22.135940008221766,18.299727849892182,40.435667858113945,97.65595256299217,0.7687576875768758,1346.85546875,0.16854381702027063,0.24765832157300632,Fp1A2,0
1357.73828125,1358.01171875,1358.2421875,1358.4453125,1358.6953125,0.957,-19.179634148125732,15.72920513140428,34.908839279530014,151.4688619586387,1.044932079414838,1357.61328125,0.8302590609183906,0.4583862015599212,Fp1A2,0
1366.69921875,1366.9765625,1367.20703125,1367.42578125,1367.62890625,0.9297,-15.774582813732364,15.965165738417795,31.73974855215016,137.71823100593969,1.0756157900397978,1367.37109375,-0.40940059921564365,0.16911459029577006,Fp1A2,0
1367.62890625,1367.875,1368.13671875,1368.46875,1368.8515625,1.2227,-20.56266848690485,20.163536667837175,40.726205154742026,155.6105749196113,0.8178621084485157,1367.37109375,-0.40940059921564365,0.1628407413973587,Fp1A2,0
1404.2265625,1404.48828125,1404.6875,1404.90234375,1405.1328125,0.9062,-16.61171966178183,19.22185108327478,35.83357074505661,179.87047275949985,1.1035091591260207,1404.35546875,2.386765065616412,0.11848545647508635,Fp1A2,0
1407.74609375,1408.421875,1408.69140625,1409.3125,1409.53125,1.7852,-16.960867550429352,16.221272059861693,33.182139610291046,123.1105469599204,0.5601613264620211,1407.421875,-0.2935211323552953,0.0,Fp1A2,0
1410.0625,1410.328125,1410.5234375,1410.70703125,1410.90234375,0.8398,-17.077831744084655,15.516784468943525,32.59461621302818,166.8844350107043,1.1907597046915932,1410.703125,-0.28027896398599644,0.46186042878006656,Fp1A2,0
1425.1328125,1425.39453125,1425.6484375,1425.8359375,1426.0390625,0.9062,-30.827388091599268,18.405947238361147,49.23333532996041,193.9035976072287,1.1035091591260207,1425.45703125,-2.835079377286972,0.27855062655764534,Fp1A2,0
1435.80859375,1436.046875,1436.6796875,1436.984375,1437.25,1.4414,-17.228501982204307,23.54305738867479,40.771559370879096,64.42913085768548,0.6937699458859442,1435.93359375,2.4930303956701283,0.5298289883893517,Fp1A2,0
1444.97265625,1445.24609375,1445.44921875,1445.6796875,1446.0,1.0273,-20.106266642357063,24.38722454276528,44.493491185122345,219.04487968060232,0.9734254842791783,1444.89453125,0.8158108160790434,0.26629380259013646,Fp1A2,0
1451.48046875,1451.671875,1451.859375,1452.0546875,1452.2421875,0.7617,-16.23520677124171,17.021945966295757,33.25715273753747,177.37148126686648,1.3128528291978467,1452.30859375,2.08546902147377,0.27050391754540637,Fp1A2,0
1452.2421875,1452.44921875,1452.66015625,1452.8671875,1453.15625,0.9141,-19.043930343591292,15.505619019718196,34.54954936330949,163.79045624087462,1.0939722131057872,1452.30859375,2.08546902147377,0.41317506809800225,Fp1A2,0
1467.578125,1467.7734375,1467.96875,1468.13671875,1468.31640625,0.7383,-25.094948992213368,18.368691054700513,43.46364004691388,222.53383704019907,1.3544629554381689,1467.76171875,3.0723065546541553,0.1239169325851358,Fp1A2,0
1468.96875,1469.17578125,1469.7734375,1470.04296875,1470.2578125,1.2891,-25.46609902350049,20.69859511505615,46.16469413855664,77.24288692464378,0.7757350089209527,1468.17578125,0.0926349928807423,0.36741409402776914,Fp1A2,0
