Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel
1.92578125,2.08984375,2.44140625,0.515625,33.95148379517931,7.973427080771007,1.7266814653175662,0.32762693675974897,10.528219949792929,4.0,0.3157894736842105,Fp1A2,0
3.05859375,3.30859375,3.4609375,0.40234375,31.561352367582565,7.239301856901854,1.6876750045158433,0.3780157297569299,11.308039526448857,4.0,0.6153846153846154,Fp1A2,0
5.30859375,5.47265625,6.26953125,0.9609375,33.99856406068127,8.192721514181574,1.7685486944031479,0.3623654140416141,11.787401720706995,11.0,0.1700404858299595,Fp1A2,0
10.4765625,11.3125,12.49609375,2.01953125,50.864621011564516,10.643999477153953,1.9921107171047634,0.43153476799126067,12.18929005086806,24.0,0.41312741312741313,Fp1A2,0
17.8515625,18.64453125,19.02734375,1.17578125,54.92993116406892,8.85673918590745,1.7029948513129942,0.3051961111178324,13.658634551180368,13.0,0.6721854304635762,Fp1A2,0
20.1640625,20.90234375,21.0,0.8359375,36.12580822862219,7.456837456141682,1.6849175077283187,0.39087632553780616,11.504244047450708,9.0,0.8790697674418605,Fp1A2,0
25.6484375,26.0625,26.66796875,1.01953125,42.202168835300995,8.26721598791046,1.8788567709139563,0.5436883349537383,11.186047633227597,11.0,0.40458015267175573,Fp1A2,0
27.5859375,28.18359375,28.3515625,0.765625,67.49982447875863,13.164579534147133,2.250052368242111,0.45306411400886226,11.94292597137985,8.0,0.7766497461928934,Fp1A2,0
28.97265625,29.21484375,29.53125,0.55859375,42.10315411124236,10.63572971964296,1.9928886470790226,0.28270558409024527,10.577998735894976,6.0,0.4305555555555556,Fp1A2,0
31.9921875,32.3203125,32.38671875,0.39453125,38.678430397240156,10.20318726738962,1.7481105679227438,0.2794577174915194,10.846181132543371,4.0,0.8235294117647058,Fp1A2,0
34.80078125,35.00390625,35.3828125,0.58203125,38.97950124224009,9.042517289394482,1.6935330032393594,0.297165861470328,11.017987564622636,6.0,0.3466666666666667,Fp1A2,0
66.27734375,66.58203125,66.6328125,0.35546875,37.1522896982222,8.8691966334868,1.71801293121892,0.29563090248612844,11.96160843700498,3.0,0.8478260869565217,Fp1A2,0
86.484375,86.6171875,86.82421875,0.33984375,35.061711865403645,9.713414763108403,1.7621439645121908,0.3185383691991569,12.471998599200711,4.0,0.38636363636363635,Fp1A2,0
105.796875,105.94921875,106.1328125,0.3359375,30.027054528935437,7.024020118134329,1.734169533413837,0.39533596837328533,12.833051730026614,3.0,0.4482758620689655,Fp1A2,0
