Start,NegPeak,MidCrossing,PosPeak,End,Duration,ValNegPeak,ValPosPeak,PTP,Slope,Frequency,SigmaPeak,PhaseAtSigmaPeak,ndPAC,Channel,IdxChannel
222.21484375,222.48828125,222.6875,222.93359375,223.1796875,0.9648,-18.798323241513707,29.023441235169244,47.82176447668295,240.0465040398203,1.0364842454394694,222.98828125,0.3056239637476491,0.18306855632570157,Fp1A2,0
232.01953125,232.21875,232.40234375,232.62109375,232.83984375,0.8203,-22.265078888761636,29.117458064182365,51.382536952944,279.8708395734822,1.2190661952944044,231.97265625,1.18157777856395,0.45909495855986826,Fp1A2,0
307.578125,307.82421875,308.03515625,308.265625,308.55078125,0.9727,-20.217790675260257,21.520918448858602,41.738709124118856,197.87239881063755,1.0280662074637608,308.55078125,1.5616651614995607,0.5106521111388371,Fp1A2,0
309.69140625,310.78515625,311.1328125,311.46875,311.93359375,2.2422,-22.192603266777983,43.428026082098604,65.62062934887659,188.75147318328547,0.445990545000446,310.98046875,-2.1104801736009526,0.36722981076628447,Fp1A2,0
324.390625,324.65625,325.359375,325.66796875,326.171875,1.7812,-66.8246235366426,17.95108928268622,84.77571281932882,120.56990267637876,0.5614192679092747,324.3828125,1.5282060348329385,0.25902923846978215,Fp1A2,0
336.90234375,337.35546875,337.5703125,337.91796875,338.2265625,1.3242,-17.685557834965895,52.57803406214049,70.26359189710638,327.0450822847133,0.7551729346020238,338.35546875,2.1741311556964855,0.33284677468675333,Fp1A2,0
387.75390625,389.05859375,389.24609375,389.546875,389.82421875,2.0703,-23.952642477725142,65.70886923230961,89.66151171003474,478.1947291201853,0.4830217842824711,389.515625,-0.16128056082647596,0.5834667116013205,Fp1A2,0
395.87109375,396.73046875,396.94140625,397.1953125,397.4453125,1.5742,-19.95389792716254,27.581996444121135,47.535894371283675,225.35535109349297,0.6352432981832041,396.6640625,3.130338171979556,0.4097807262719398,Fp1A2,0
398.609375,398.97265625,399.41015625,400.01171875,400.3359375,1.7266,-18.637577253712898,28.64474112161317,47.28231837532607,108.07387057217387,0.5791729410401947,399.87109375,-0.39944545106306206,0.34467987085080215,Fp1A2,0
444.54296875,444.88671875,445.08203125,445.34765625,445.625,1.082,-32.88746089580283,60.45765353303651,93.34511442883934,477.9269858756574,0.9242144177449167,445.578125,1.2843003254518883,0.30296355392536867,Fp1A2,0
551.2890625,551.50390625,551.67578125,551.9453125,552.24609375,0.957,-16.69850028090017,36.088033565663466,52.786533846563636,307.1216514709157,1.044932079414838,551.84765625,-0.5355509725372736,0.31627150763832207,Fp1A2,0
552.24609375,553.41796875,553.734375,554.140625,554.6484375,2.4023,-27.54208851936523,31.338217716996343,58.88030623636158,186.0908444013403,0.416267743412563,552.52734375,2.3685637697017556,0.5849683945188486,Fp1A2,0
602.63671875,603.65234375,603.94921875,604.31640625,604.66796875,2.0312,-52.94850036356958,130.73841021244334,183.6869105760129,618.7348566770961,0.4923198109491926,604.51171875,0.8602893269486224,0.5323318276481368,Fp1A2,0
647.2109375,647.453125,647.6796875,647.9453125,648.26171875,1.0508,-17.178206253584065,17.278095663635618,34.45630191721968,152.08298777255584,0.9516558812333461,647.640625,-1.8051935488022997,0.3458037377418411,Fp1A2,0
668.484375,668.75390625,668.984375,669.203125,669.4375,0.9531,-20.607583206017313,18.572524375074583,39.180107581091896,170.0018227247377,1.0492078480747036,667.8203125,-1.3790737249321627,0.39090819873003996,Fp1A2,0
696.9609375,697.41015625,697.6484375,697.9375,698.23828125,1.2773,-18.07030904149933,27.036583015450105,45.106892056949434,189.30105518982057,0.7829014327096218,698.41015625,2.708235061463837,0.1754744655324663,Fp1A2,0
731.32421875,731.5703125,731.79296875,732.0703125,732.46484375,1.1406,-18.847812891354266,21.123394883782204,39.97120777513647,179.51981035850767,0.8767315448009819,732.50390625,1.7491384539365358,0.26292537281512535,Fp1A2,0
741.1953125,741.45703125,742.328125,742.64453125,742.9765625,1.7812,-16.411229313656385,26.31006435746551,42.7212936711219,49.04327883321617,0.5614192679092747,741.36328125,2.529468234531588,0.5248058126600215,Fp1A2,0
759.47265625,759.875,760.203125,760.46875,760.69921875,1.2266,-15.791415377414689,18.8765400260068,34.66795540342149,105.65472122947502,0.8152616990053808,760.16796875,-1.75597578711165,0.3360842688093035,Fp1A2,0
776.29296875,776.69140625,776.9375,777.26953125,777.66015625,1.3672,-43.54421221740983,74.18567345906914,117.72988567647897,478.3944560822003,0.7314218841427735,777.38671875,0.4406268591280937,0.12717728540341802,Fp1A2,0
810.26953125,810.96875,811.2265625,811.48046875,811.8046875,1.5352,-19.884754737482076,18.425033084060164,38.309787821542244,148.59554064113354,0.651380927566441,810.25390625,1.5054322053032998,0.4233035545177629,Fp1A2,0
812.73046875,813.3359375,813.59765625,813.84765625,814.1640625,1.4336,-16.499537424535326,16.30708429832077,32.80662172285609,125.3506740455397,0.6975446428571429,813.30078125,-3.0155729602722308,0.19054312399422746,Fp1A2,0
840.91015625,841.23828125,841.4375,841.72265625,842.0390625,1.1289,-32.372871415110296,61.402843519115024,93.77571493422532,470.7173141796408,0.8858180529719195,841.8515625,0.6252966917857148,0.3947511689852319,Fp1A2,0
874.609375,874.8359375,875.0,875.296875,875.59765625,0.9883,-22.25188749410383,65.24228807121128,87.4941755653151,533.2978320171587,1.0118385105737124,875.8359375,2.627557234401921,0.5300088040376668,Fp1A2,0
898.46484375,898.6796875,898.859375,899.109375,899.44140625,0.9766,-20.788989435316317,34.67838723001658,55.4673766653329,308.6880092679396,1.0239606799098915,899.546875,1.8795246446365783,0.37210147549629835,Fp1A2,0
899.44140625,899.95703125,900.19140625,900.37890625,900.57421875,1.1328,-23.684691602724584,18.400820795581513,42.08551239830609,179.56485289943933,0.8827683615819208,899.546875,1.8795246446365783,0.4738647603486807,Fp1A2,0
901.24609375,901.4375,901.625,901.82421875,902.0546875,0.8086,-18.23181095132582,17.293368077094954,35.52517902842077,189.46762148491078,1.2367054167697256,901.18359375,1.0182964614100873,0.17358450604525744,Fp1A2,0
903.66796875,903.984375,904.20703125,904.42578125,904.6953125,1.0273,-21.781151375277602,22.14323048510663,43.92438186038423,197.27441677646252,0.9734254842791783,904.57421875,0.6743866759202792,0.5362039401011386,Fp1A2,0
924.8515625,925.4140625,925.8046875,926.2421875,926.5390625,1.6875,-20.978252290654236,17.735525334781343,38.71377762543558,99.10727072111509,0.5925925925925926,924.4140625,1.3222570352830079,0.333569379053834,Fp1A2,0
927.87109375,928.109375,928.359375,928.61328125,929.0625,1.1914,-20.224761367824186,15.712879267876517,35.9376406357007,143.7505625428028,0.8393486654356219,928.94921875,1.125903844905,0.39394153188409686,Fp1A2,0
940.53515625,940.96875,941.21875,941.453125,941.7109375,1.1758,-21.834342012317578,21.4390494477704,43.27339146008798,173.0935658403519,0.8504847763225039,940.76953125,2.4045769168427875,0.2440231698782127,Fp1A2,0
946.71484375,947.0859375,947.3203125,947.59765625,947.890625,1.1758,-15.171222418420808,21.563162339732635,36.73438475815344,156.73337496812135,0.8504847763225039,947.6328125,0.02605932957085615,0.40397552740587606,Fp1A2,0
949.7734375,950.7109375,950.9921875,951.3046875,951.98828125,2.2148,-24.07852801014371,30.634916253864194,54.713444264007904,194.53669071647255,0.45150803684305585,949.7109375,1.249728094867743,0.42044515702458757,Fp1A2,0
956.6640625,957.22265625,957.51171875,957.73046875,957.98828125,1.3242,-22.96534890803311,17.764848267773203,40.73019717580631,140.9044659054921,0.7551729346020238,956.3046875,-0.09235341166040602,0.14580409254071192,Fp1A2,0
965.6953125,965.953125,966.14453125,966.37890625,966.609375,0.9141,-65.01040356677267,92.66930671144675,157.67971027821943,823.7960373719219,1.0939722131057872,966.59375,1.4531704636397564,0.18743811895444243,Fp1A2,0
966.609375,966.8203125,967.09765625,967.23046875,967.41796875,0.8086,-70.99762719300419,16.15407857530835,87.15170576831254,314.2371362913804,1.2367054167697256,966.59375,1.4531704636397564,0.2991498706301694,Fp1A2,0
991.57421875,992.078125,992.90625,993.27734375,993.625,2.0508,-24.24228948169266,17.723655557702667,41.96594503939532,50.675858160779256,0.48761458942851565,992.30078125,-2.3988312555743754,0.22530111699033192,Fp1A2,0
