Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel
46.5,46.87890625,47.16796875,0.66796875,66.77215043387915,13.49386761522437,2.0672586914028654,0.21350520821041746,13.357136027670032,6.0,0.563953488372093,Fp1A2,0
163.6875,163.94921875,164.109375,0.421875,30.89115290289272,7.642899453824272,1.555042069231535,0.3288108916811822,11.715468423838841,6.0,0.6146788990825688,Fp1A2,0
164.9609375,165.1328125,165.28515625,0.32421875,39.616043864609864,9.574332664446368,1.946945732251847,0.2365518657975707,10.906976452845345,4.0,0.5238095238095238,Fp1A2,0
227.2265625,227.51953125,227.65234375,0.42578125,47.518027279004244,11.609128312669002,2.00856717305075,0.22314449195759833,11.632553869492057,5.0,0.6818181818181818,Fp1A2,0
228.453125,228.98828125,229.14453125,0.69140625,32.48610632383882,8.38381509196931,1.8956421394170415,0.3186691707676593,10.340613476915564,7.0,0.7696629213483146,Fp1A2,0
380.7734375,380.91796875,381.078125,0.3046875,26.521072645822144,7.031266902825341,1.8074850345326925,0.29967440152719954,11.335234817186048,3.0,0.46835443037974683,Fp1A2,0
417.03125,417.1953125,417.359375,0.328125,43.99597095528078,10.29541848461048,1.9557636107378538,0.331910102139796,11.196720144593636,3.0,0.49411764705882355,Fp1A2,0
425.29296875,425.6484375,425.921875,0.62890625,40.54268661521857,9.444968992777309,1.8552383443457183,0.37627104060422323,10.784363415650391,6.0,0.5617283950617284,Fp1A2,0
426.703125,426.85546875,427.03515625,0.33203125,32.3645268340572,7.702340080994468,1.9180601326512872,0.37084973000997556,11.310674408319532,3.0,0.45348837209302323,Fp1A2,0
442.078125,442.19140625,442.40625,0.328125,49.58986892159909,12.632699036141119,2.073942901986901,0.27671878151105767,11.52758058830393,4.0,0.3411764705882353,Fp1A2,0
448.27734375,448.49609375,448.7890625,0.51171875,38.43738756478181,9.079330274902428,1.874727944757164,0.21711370014681633,10.864217032562465,5.0,0.42424242424242425,Fp1A2,0
449.9375,450.14453125,450.6484375,0.7109375,31.79781210278381,6.850085739366306,1.7719277588125626,0.37439425729660536,11.010199277864373,7.0,0.2896174863387978,Fp1A2,0
453.80078125,454.0,454.34765625,0.546875,46.839279649530354,9.61211896025522,2.0178159658525066,0.4410489990967462,10.82589496355034,6.0,0.3617021276595745,Fp1A2,0
496.359375,496.390625,496.85546875,0.49609375,35.449309201488035,8.285091364899177,1.8991674809318286,0.25271519316908875,10.486926350117745,5.0,0.0625,Fp1A2,0
510.7734375,511.50390625,511.78515625,1.01171875,49.40731031364156,9.862849229519414,2.0058359270781967,0.380764880537663,10.628496093162095,12.0,0.7192307692307692,Fp1A2,0
526.50390625,527.0625,527.26953125,0.765625,35.675289114060575,9.50386388261985,1.8096363088983891,0.2751742277715472,11.348146776166832,9.0,0.7258883248730964,Fp1A2,0
540.14453125,540.23828125,541.5234375,1.37890625,39.15433744112828,9.084283365875786,1.882051880022966,0.37354697233560474,10.179531260222802,14.0,0.06779661016949153,Fp1A2,0
542.30078125,542.46484375,542.6875,0.38671875,40.04753520245022,9.436848684657429,1.903011621829778,0.37906862553573906,10.614423799786753,4.0,0.42,Fp1A2,0
555.875,555.953125,556.1875,0.3125,109.23060239793499,17.94914188135795,2.118651193595632,0.25499234318424385,12.622619309084685,3.0,0.24691358024691357,Fp1A2,0
565.73828125,565.859375,566.29296875,0.5546875,51.05135387411178,10.019279961149673,1.9239248526947468,0.29740629887181574,11.117841346253773,7.0,0.21678321678321677,Fp1A2,0
611.875,612.59765625,612.6484375,0.7734375,43.99071121472379,8.874224400706753,1.6532185825504042,0.29650075733947595,11.553270462943853,9.0,0.9296482412060302,Fp1A2,0
619.26171875,619.4453125,621.04296875,1.78125,59.05082642335838,9.992421055646094,1.8941546841511099,0.27948038131216324,10.571224200629977,16.0,0.10284463894967177,Fp1A2,0
641.13671875,641.64453125,641.77734375,0.640625,65.60197395582108,12.776244112756501,1.9802703895867317,0.2253469170592501,11.296116322265203,7.0,0.7878787878787878,Fp1A2,0
648.15234375,648.3203125,648.53515625,0.3828125,35.86218933323835,8.500924967458118,1.9321437366592047,0.32579645602543933,10.386936516924697,4.0,0.43434343434343436,Fp1A2,0
649.2578125,649.4140625,650.546875,1.2890625,54.79096783304722,10.517696458997298,1.981804692596398,0.29946725615539566,10.80299939488825,14.0,0.12084592145015106,Fp1A2,0
651.8671875,652.34765625,652.46484375,0.59765625,41.134688046426824,8.449727433122968,1.9526931810361412,0.2874139685994056,10.278458590423341,5.0,0.7987012987012987,Fp1A2,0
677.1953125,677.4765625,677.88671875,0.69140625,43.114075153370834,8.960244959961711,2.1323620136187387,0.47838858068908935,10.465715100985655,7.0,0.4044943820224719,Fp1A2,0
678.7109375,678.76953125,679.20703125,0.49609375,39.050705126613,11.1373518078024,1.8447416457760921,0.25117339024760454,9.991900100448978,5.0,0.1171875,Fp1A2,0
684.87890625,685.1328125,685.5390625,0.66015625,53.59309040811104,11.320980436419763,2.050452576186359,0.38221044085558153,12.309709471738103,7.0,0.38235294117647056,Fp1A2,0
691.9296875,692.1328125,692.30859375,0.37890625,41.46941237516135,9.023544256879287,1.8627140902334482,0.41285560081748063,10.420823102177366,4.0,0.5306122448979592,Fp1A2,0
