Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel
5.98828125,6.1015625,6.3125,0.32421875,24.137303776791775,5.754523318081427,1.5214615096426678,0.2609105587512395,10.381683103326376,4.0,0.34523809523809523,Fp1A2,0
24.34375,24.47265625,24.64453125,0.30078125,23.80035573272302,6.702075801891728,1.6403830915982616,0.26120346152196394,11.32637991995398,3.0,0.4230769230769231,Fp1A2,0
33.24609375,33.74609375,34.40625,1.16015625,26.43912828423038,5.724597385225525,1.5298364377548057,0.2830642035632043,10.007103370193406,11.0,0.42953020134228187,Fp1A2,0
50.08984375,50.15625,50.4453125,0.35546875,20.15000632575957,4.794948869113275,1.485835508359551,0.31101863122090934,10.950730128972136,3.0,0.18478260869565216,Fp1A2,0
55.6640625,55.82421875,56.24609375,0.58203125,20.426888756013682,4.498303148870251,1.3940584002323573,0.4371453894129055,10.523662009096583,6.0,0.2733333333333333,Fp1A2,0
62.421875,62.6015625,62.8515625,0.4296875,33.64505576604488,6.5070488984152535,1.615849805284597,0.5278406329912975,12.43672379727316,5.0,0.4144144144144144,Fp1A2,0
65.9296875,66.1171875,66.23046875,0.30078125,19.35747286992888,5.049432158454764,1.427024163631637,0.3187299895271116,10.651865806251577,4.0,0.6153846153846154,Fp1A2,0
71.9765625,72.30859375,72.48828125,0.51171875,44.10777412907973,9.310618468379335,1.7673404799781018,0.24331648177409138,10.473768781914824,5.0,0.6439393939393939,Fp1A2,0
74.80078125,75.0390625,75.15625,0.35546875,37.105917673200366,8.176371870314336,1.3157442177152023,0.21525677697601758,10.569797825557224,4.0,0.6630434782608695,Fp1A2,0
79.03515625,81.14453125,81.57421875,2.5390625,39.25059919926657,6.996067069638489,1.694155470913479,0.4261237125569823,10.644280108063661,27.0,0.8294930875576036,Fp1A2,0
89.08984375,89.46875,89.73828125,0.6484375,29.361005248773335,6.939159911400893,1.6093347135022673,0.28771941825659614,9.988484035745847,6.0,0.5808383233532934,Fp1A2,0
98.015625,98.578125,99.12109375,1.10546875,32.794427201425904,7.434352878119367,1.6684326489494787,0.2935979271040665,10.258225095057602,11.0,0.5070422535211268,Fp1A2,0
100.30859375,101.6015625,102.0546875,1.74609375,37.93360581178023,6.329098068686004,1.5700390983542942,0.471056983341389,10.796688313904648,20.0,0.7388392857142857,Fp1A2,0
105.5078125,105.65625,105.859375,0.3515625,28.189263652693143,7.265338986112116,1.5076297953256255,0.223654605959299,9.949146102884225,3.0,0.4175824175824176,Fp1A2,0
134.25,134.7890625,134.953125,0.703125,25.044357969593456,5.811039562460078,1.5899240825126306,0.5338736675346081,10.572553428995114,7.0,0.7624309392265194,Fp1A2,0
139.48046875,139.71484375,139.84375,0.36328125,23.652024884466126,5.740878344013703,1.5324067080139647,0.2339562256484048,10.517686169049739,4.0,0.6382978723404256,Fp1A2,0
145.98046875,146.91796875,147.73046875,1.75,33.94998445972927,6.822308445749866,1.5308091564291326,0.3330617804512133,10.545392797995087,18.0,0.534521158129176,Fp1A2,0
149.44921875,149.5625,149.796875,0.34765625,21.834020704863754,4.183727591073625,1.4490021055744493,0.34115901375677576,10.845315265510592,4.0,0.32222222222222224,Fp1A2,0
163.14453125,165.05078125,165.44921875,2.3046875,35.897583432705524,7.247434891953074,1.5216578817113438,0.3080628038613061,10.37954645874154,23.0,0.8257191201353637,Fp1A2,0
