Start,NegPeak,MidCrossing,PosPeak,End,Duration,ValNegPeak,ValPosPeak,PTP,Slope,Frequency,SigmaPeak,PhaseAtSigmaPeak,ndPAC,Channel,IdxChannel
74.61328125,75.0234375,75.46875,75.88671875,76.3046875,1.6914,-23.407836873194164,23.012275988873107,46.42011286206727,104.24165695341422,0.5912262031453234,75.84765625,-0.08887671211589296,0.4562437463725149,Fp1A2,0
109.7578125,110.3046875,110.85546875,111.17578125,111.546875,1.7891,-18.572058920056982,24.25365823660777,42.82571715666475,77.75449356103671,0.5589402492873512,109.84375,1.8429601115219767,0.26753332819093895,Fp1A2,0
162.59765625,162.80859375,162.98046875,163.21875,163.4375,0.8398,-28.956879252025058,51.427268959371716,80.38414821139678,467.6895895935813,1.1907597046915932,162.65234375,1.9940678642974268,0.48813609556246274,Fp1A2,0
233.38671875,233.62890625,233.83984375,234.02734375,234.21484375,0.8281,-19.712073911938,17.298793480757013,37.01086739269501,175.4589268987023,1.2075836251660428,232.9609375,-2.661195088282419,0.27369547882700324,Fp1A2,0
234.21484375,234.40625,234.59375,234.80078125,235.03125,0.8164,-18.160876656740776,20.319680762922054,38.48055741966283,205.2296395715351,1.224889759921607,234.23046875,1.733001398344362,0.25944255957544327,Fp1A2,0
239.0234375,239.296875,239.5078125,239.765625,240.01953125,0.9961,-17.62759942012904,27.169609485786566,44.79720890591561,212.37195333174807,1.0039152695512499,239.46875,-1.8387995628065854,0.22540825931401462,Fp1A2,0
254.828125,255.69921875,255.91796875,256.12890625,256.3515625,1.5234,-25.171810954343087,23.583648207856832,48.75545916219992,222.88209902719964,0.6564264145989234,256.1953125,0.34778985431817144,0.35318386369626253,Fp1A2,0
293.74609375,294.078125,294.31640625,294.5703125,294.94921875,1.2031,-40.31590945850029,42.67874393485307,82.99465339335336,348.305430634401,0.831186102568365,294.828125,1.1085655633396818,0.22255185910174552,Fp1A2,0
295.34375,295.66015625,295.90234375,296.09765625,296.3046875,0.9609,-35.54579933315314,26.15291709615432,61.69871642930746,254.75599041778565,1.0406910188365075,294.828125,1.1085655633396818,0.10460895102898571,Fp1A2,0
298.49609375,298.765625,299.37109375,299.5625,299.734375,1.2383,-54.72566104292754,18.47337850460286,73.1990395475304,120.89647822043732,0.8075587498990552,297.85546875,-2.0797259976333913,0.15459117810894576,Fp1A2,0
306.421875,306.79296875,307.0625,307.3515625,307.7578125,1.3359,-52.617190512748365,59.28144774570932,111.89863825845768,415.16016513282847,0.7485590238790328,307.59375,0.9126182823431275,0.28548576531652864,Fp1A2,0
307.7578125,308.81640625,309.109375,309.4921875,309.9453125,2.1875,-23.165207381009914,20.60039668208802,43.76560406309794,149.38659520204098,0.45714285714285713,309.26171875,-0.9236918733070201,0.4044137599967608,Fp1A2,0
330.01171875,330.81640625,331.1484375,331.4140625,331.765625,1.7539,-20.256561032012623,16.848126776838875,37.104687808851494,111.75058916548215,0.5701579337476481,330.1171875,1.8667723999076378,0.45878645892184455,Fp1A2,0
463.46875,463.859375,464.12890625,464.359375,464.58203125,1.1133,-24.55745472292737,21.764076902260264,46.32153162518763,171.85959559489905,0.898230485942693,463.46484375,1.5433056908552296,0.2251575124085466,Fp1A2,0
464.58203125,464.8046875,465.015625,465.3046875,465.578125,0.9961,-21.067437098708027,33.19335559348969,54.26079269219772,257.2363505407892,1.0039152695512499,464.52734375,1.1171408586993665,0.2077393701300027,Fp1A2,0
467.7421875,467.9921875,468.22265625,468.48046875,468.77734375,1.0352,-17.75402354597299,18.92492772314204,36.67895126911503,159.14934787954996,0.9659969088098919,468.921875,2.7839189193138036,0.2058646089120471,Fp1A2,0
503.1953125,503.4296875,503.62109375,503.8359375,504.05078125,0.8555,-20.025634974849794,23.974575737969467,44.00021071281926,229.87865188738226,1.168907071887785,504.296875,-2.999269349067782,0.15697346345617982,Fp1A2,0
504.61328125,504.87890625,505.0859375,505.3046875,505.55859375,0.9453,-19.79520863314146,21.42001531556918,41.215223948710644,199.07730812962123,1.0578652279699565,505.66796875,2.799629042030292,0.23556302129607715,Fp1A2,0
646.64453125,646.86328125,647.0703125,647.2578125,647.4453125,0.8008,-22.081666250524663,18.442871428603993,40.524537679128656,195.74116312937616,1.2487512487512489,647.43359375,1.4577327573792713,0.21462278871792556,Fp1A2,0
647.4453125,647.62890625,647.8046875,648.03515625,648.28515625,0.8398,-18.30018146253009,26.72101270339759,45.02119416592768,256.12057125505527,1.1907597046915932,647.43359375,1.4577327573792713,0.13830091697407745,Fp1A2,0
648.28515625,648.98828125,649.1953125,649.390625,649.58203125,1.2969,-19.196413437495004,18.723332914011642,37.919746351506646,183.15952954690002,0.7710694733595498,648.7265625,2.3425726819426473,0.0,Fp1A2,0
649.58203125,649.7734375,649.96875,650.1640625,650.44140625,0.8594,-17.619476962767596,15.022194427194798,32.6416713899624,167.12535751660747,1.1636025133814287,650.32421875,0.744337399923925,0.29558871050209296,Fp1A2,0
677.2734375,677.53125,677.72265625,677.98828125,678.3359375,1.0625,-24.18118768068329,40.87356257492579,65.05475025560908,339.87787888644743,0.9411764705882353,676.98046875,-2.168035331109402,0.11339503844509048,Fp1A2,0
712.4453125,712.95703125,713.34375,713.7578125,714.0546875,1.6094,-16.536837999387117,20.04641871543744,36.58325671482456,94.59912847469785,0.6213495712687959,712.3359375,1.3189032101099405,0.24925363295135364,Fp1A2,0
736.08203125,736.47265625,736.86328125,737.41796875,737.8046875,1.7227,-22.770051403073488,19.82100670289782,42.59105810597131,109.03310875128655,0.5804841237592152,736.234375,2.276916183338887,0.3678446527619506,Fp1A2,0
738.7734375,739.1484375,739.39453125,739.58984375,739.796875,1.0234,-23.164402819861373,15.641657556186189,38.80606037604756,157.6881183534631,0.9771350400625366,739.3515625,-1.847628098554572,0.35096431522084776,Fp1A2,0
742.30078125,742.75,742.9921875,743.26953125,743.58984375,1.2891,-22.3163515464491,30.8563988307649,53.172750377214,219.55200155752877,0.7757350089209527,743.75,2.4344510563710373,0.4339340088302419,Fp1A2,0
764.4921875,765.31640625,765.55859375,765.796875,766.046875,1.5547,-16.822578857178932,17.162249010179313,33.98482786735825,140.32445054909212,0.6432109088570143,764.40625,1.2112074160256268,0.23326304924245858,Fp1A2,0
766.92578125,767.1796875,767.40234375,767.58984375,767.78125,0.8555,-31.917443222654516,24.173864185381294,56.09130740803581,251.91885432380997,1.168907071887785,766.7734375,0.4807978808854916,0.3309904380484152,Fp1A2,0
767.78125,767.9609375,768.125,768.39453125,768.6875,0.9062,-22.0160140010491,44.659330034382016,66.67534403543112,406.4020969778659,1.1035091591260207,768.63671875,1.315218943078283,0.3764060373750824,Fp1A2,0
768.6875,768.9765625,769.2734375,769.50390625,769.7265625,1.0391,-31.171780912984218,24.327625069298826,55.499405982283044,186.9453675192692,0.9623712828409201,768.63671875,1.315218943078283,0.3353813821484653,Fp1A2,0
797.41796875,797.6640625,797.87109375,798.08203125,798.328125,0.9102,-23.729240837554983,23.51273868744788,47.24197952500286,228.18767468680628,1.098659635245001,798.17578125,0.45526706490132335,0.11567534643458673,Fp1A2,0
798.77734375,799.02734375,799.21484375,799.42578125,799.6796875,0.9023,-15.676917406896933,19.378374333792486,35.05529174068942,186.96155595034358,1.108278842956888,798.17578125,0.45526706490132335,0.29079427227064464,Fp1A2,0
808.796875,809.140625,809.59375,810.11328125,810.39453125,1.5977,-19.544081367634334,23.1590917684363,42.70317313607063,94.24148554167311,0.6258997308631158,809.34375,-2.4111902046858136,0.1428080344999336,Fp1A2,0
819.359375,819.56640625,819.73828125,819.9921875,820.30859375,0.9492,-15.244276581630583,28.186534195198924,43.4308107768295,252.68835361064438,1.0535187526337968,819.44921875,2.4205191324670303,0.17189742605536226,Fp1A2,0
827.55859375,827.83984375,828.06640625,828.265625,828.4765625,0.918,-23.420425822614124,20.034655256038793,43.45508107865292,191.80173717474392,1.0893246187363834,826.83984375,-2.897612958973008,0.2695389010345582,Fp1A2,0
830.88671875,831.1015625,831.30859375,831.49609375,831.69921875,0.8125,-21.426330217320313,17.8175069592381,39.243837176558415,189.55513806035762,1.2307692307692308,830.13671875,2.9465254637462985,0.0,Fp1A2,0
832.3671875,832.6171875,832.83984375,833.09765625,833.53515625,1.168,-24.366266444193712,25.950716425969443,50.31698287016316,225.9850458730135,0.8561643835616439,833.6171875,1.7101815813435215,0.1669381075845919,Fp1A2,0
833.53515625,834.0625,834.33984375,834.59765625,834.89453125,1.3594,-22.818851624066053,19.7104586925865,42.529310316652555,153.34511888821203,0.7356186552890982,833.67578125,1.819358139118271,0.14734164577624406,Fp1A2,0
845.06640625,845.32421875,845.52734375,845.7578125,846.0,0.9336,-25.00494942533055,30.675188811705723,55.680138237036275,274.1176036284863,1.0711225364181662,846.296875,-2.9992169379054703,0.30681916960346167,Fp1A2,0
853.8203125,854.0546875,854.26171875,854.4765625,854.73046875,0.9102,-17.822128995808377,17.207137678890117,35.02926667469849,169.1979673343927,1.098659635245001,854.5078125,0.029606708364304596,0.12021262656759031,Fp1A2,0
857.0390625,857.296875,857.85546875,858.2578125,858.5078125,1.4688,-25.13656100315116,49.11258161173253,74.2491426148837,132.92154202384773,0.6808278867102396,856.48046875,2.4763699738055753,0.24922039200913054,Fp1A2,0
858.5078125,858.78125,859.13671875,859.4375,859.7578125,1.25,-52.41069267287628,29.939824687185762,82.35051736006204,231.66738949643826,0.8,858.10546875,-0.5962617223679872,0.31687822397188475,Fp1A2,0
863.62890625,863.95703125,864.515625,864.828125,865.06640625,1.4375,-18.862597366015116,17.847614095762207,36.71021146177732,65.71897995954541,0.6956521739130435,864.58203125,-1.3059195111329291,0.34213354008192803,Fp1A2,0
876.296875,876.96484375,877.66015625,877.9609375,878.2109375,1.9141,-17.722011501456034,34.993677622484626,52.71568912394066,75.81582256027421,0.5224387440572593,875.96875,-0.2668322014881962,0.5221949670027586,Fp1A2,0
879.58203125,879.7578125,879.9453125,880.21875,880.56640625,0.9844,-17.917972009926448,24.519700563836654,42.4376725737631,226.33425372673653,1.0158472165786265,879.703125,2.632216944949617,0.2997509482853237,Fp1A2,0
889.66796875,890.34765625,890.57421875,890.83203125,891.125,1.457,-21.431251347113655,29.230193600239087,50.66144494735274,223.60913631935003,0.6863417982155113,889.34765625,-0.1465046253330518,0.1627750184165504,Fp1A2,0
896.265625,896.55859375,896.7734375,897.05078125,897.265625,1.0,-17.920542211269364,35.27718953495514,53.197731746224505,247.6112604915177,1.0,897.55859375,-2.802266114502491,0.17476394806933865,Fp1A2,0
897.265625,897.5234375,897.75390625,898.0078125,898.2890625,1.0234,-51.85850120818484,59.79057730916868,111.64907851735353,484.44345932953394,0.9771350400625366,898.41796875,2.2922473955692864,0.0,Fp1A2,0
906.41796875,907.09375,907.30078125,907.55078125,907.796875,1.3789,-31.442174914105102,51.096516179770944,82.53869109387605,398.6774513213636,0.7252157516861266,907.69921875,0.9026478753044745,0.22960503896015264,Fp1A2,0
914.08984375,914.43359375,914.78125,915.0546875,915.296875,1.207,-26.00381384951869,19.471368983985887,45.475182833504576,130.80502028513675,0.828500414250207,914.0390625,1.335893802840273,0.25259475666033443,Fp1A2,0
915.296875,915.50390625,915.69921875,915.921875,916.16796875,0.8711,-16.80104551097711,19.781495261204714,36.58254077218183,187.30260875357098,1.1479738261967627,915.15234375,0.4885651913338202,0.3870080513987835,Fp1A2,0
920.859375,921.078125,921.28125,921.49609375,921.7265625,0.8672,-17.38969065227136,17.128901753318353,34.518592405589715,169.93768568905705,1.1531365313653137,922.07421875,-2.696543856551171,0.46715901781524627,Fp1A2,0
921.7265625,922.0,922.2734375,922.5078125,922.78515625,1.0586,-18.133004290008866,15.130095094201742,33.263099384210605,121.64790631939879,0.9446438692612885,922.07421875,-2.696543856551171,0.46788705381935514,Fp1A2,0
