Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel
1.89453125,2.515625,2.60546875,0.7109375,26.87170665717662,5.7284492241985445,1.65128751803865,0.37031354575527753,10.116479478869907,7.0,0.8688524590163934,Fp1A2,0
11.59765625,11.9140625,12.046875,0.44921875,28.765971576083206,6.983423905819901,1.6212884465708266,0.36241185937679793,10.83254242700427,5.0,0.6982758620689655,Fp1A2,0
26.234375,26.44140625,26.6875,0.453125,42.54156563205852,9.973691906830092,1.7983167445171238,0.24266262052267545,10.527864309510859,5.0,0.452991452991453,Fp1A2,0
92.12109375,92.35546875,92.42578125,0.3046875,22.57960310125138,6.351837899503063,1.692723807812383,0.329125430028186,11.61026006321238,3.0,0.759493670886076,Fp1A2,0
168.54296875,168.703125,168.90625,0.36328125,31.50136517570088,7.823868511822466,1.7889261675830175,0.3005521115855394,11.083485414616618,4.0,0.43617021276595747,Fp1A2,0
212.0703125,212.2734375,212.53125,0.4609375,56.58395083988856,14.417459433289016,2.058855793438949,0.323531547044288,10.767381258932232,4.0,0.4369747899159664,Fp1A2,0
213.296875,214.3125,215.6171875,2.3203125,61.52402551103778,10.936798837686437,1.9468209111530717,0.3290540683643805,10.670407354010997,23.0,0.4369747899159664,Fp1A2,0
296.73828125,296.98828125,297.40625,0.66796875,50.03687792484044,9.946901439268062,1.8576859735415983,0.2691431689273528,12.560463158842339,8.0,0.37209302325581395,Fp1A2,0
301.4140625,301.46875,301.8515625,0.4375,39.82688289350354,9.712161261245917,2.0960614350053954,0.25227702011751607,12.567135324051023,5.0,0.12389380530973451,Fp1A2,0
322.109375,322.60546875,323.03515625,0.92578125,48.741140076446065,9.898030001718578,1.9615236981109212,0.3653844094600469,12.551706042252686,12.0,0.5336134453781513,Fp1A2,0
345.3125,345.44140625,345.6875,0.375,45.98811306271176,9.532920631576754,2.105444692503803,0.31401105012000735,12.639873451556694,5.0,0.3402061855670103,Fp1A2,0
375.5859375,375.87109375,376.859375,1.2734375,47.175485741258804,9.636150756998045,1.7857305346299719,0.37523866952572726,11.865243152979325,13.0,0.22324159021406728,Fp1A2,0
393.734375,394.13671875,394.453125,0.71875,77.25355907114573,16.27090793426457,2.2309102770521174,0.32166878195617915,11.70911464038197,7.0,0.5567567567567567,Fp1A2,0
424.45703125,424.71875,425.2109375,0.75390625,53.19631925409375,12.497172268991404,2.2522753386311773,0.5572029181957678,11.511949283716291,8.0,0.34536082474226804,Fp1A2,0
425.78515625,425.9375,426.47265625,0.6875,42.65427470861451,8.867912267042408,1.7416123009867794,0.45185940160268573,10.699281769064406,7.0,0.22033898305084745,Fp1A2,0
445.00390625,445.19140625,445.40625,0.40234375,26.95459945959722,6.648476174910805,1.7228159440685409,0.310931194476428,11.95678425182649,5.0,0.46153846153846156,Fp1A2,0
454.3203125,454.5234375,454.73046875,0.41015625,29.795095510695084,7.6455281544715294,1.9559197669847386,0.38378912730871084,12.285229984100022,5.0,0.49056603773584906,Fp1A2,0
468.74609375,469.046875,469.27734375,0.53125,37.83457893800227,8.969077131951448,2.0244971985044127,0.3224713081772023,10.106339589678818,6.0,0.5620437956204379,Fp1A2,0
502.19921875,502.62109375,503.50390625,1.3046875,56.70146608466185,12.258296626282165,1.8633912249920157,0.3361125750915434,12.162773437439682,15.0,0.32238805970149254,Fp1A2,0
512.82421875,513.12109375,513.265625,0.44140625,95.70075827376581,21.556028362475903,2.7810867656231526,0.34790605822340914,10.944560951619396,5.0,0.6666666666666666,Fp1A2,0
565.8515625,566.0390625,566.2890625,0.4375,55.2104193999728,11.222244252886622,2.2268617774722577,0.2900525913741792,12.96668112583497,6.0,0.4247787610619469,Fp1A2,0
619.51953125,620.18359375,620.6796875,1.16015625,408.8625024127938,34.59004247197632,1.9758221816087707,0.32701760138548314,13.074398000462404,11.0,0.5704697986577181,Fp1A2,0
637.625,638.0625,638.4765625,0.8515625,40.98895051198654,9.202007312110823,1.9918434105155578,0.4839201934951656,11.68316837722341,9.0,0.5114155251141552,Fp1A2,0
642.08984375,642.2421875,642.4765625,0.38671875,36.24729045404109,7.648214037857785,1.2922279495563656,0.27984761552012394,11.91635505455083,4.0,0.39,Fp1A2,0
643.48046875,644.12890625,644.76171875,1.28125,27.85266018993906,6.659409076209753,1.617629794288185,0.30824412138260565,10.994081825883997,14.0,0.5045592705167173,Fp1A2,0
677.2265625,677.52734375,677.77734375,0.55078125,30.739658614682348,8.186509748985452,1.6831116724820636,0.32554768740262874,10.643861786845957,6.0,0.5422535211267606,Fp1A2,0
715.28125,715.703125,715.87890625,0.59765625,41.56345131999136,8.610184701568281,1.6960074443584099,0.2522759695713554,10.918195522040335,6.0,0.7012987012987013,Fp1A2,0
