Start,Peak,End,Duration,Amplitude,RMS,AbsPower,RelPower,Frequency,Oscillations,Symmetry,Channel,IdxChannel
21.65625,22.67578125,23.01171875,1.35546875,47.540408065930386,9.254142683463433,1.9275061522694528,0.4271979042814057,10.848686636148447,14.0,0.75,Fp1A2,0
24.03125,24.37890625,24.65625,0.625,31.609666770061747,6.91769542909847,1.4688257588761142,0.2161382921568295,11.43270698517082,6.0,0.5527950310559007,Fp1A2,0
29.875,30.4453125,30.7265625,0.8515625,28.1268514046083,6.1093028618405905,1.486210757435602,0.2669195692341595,10.274940624020147,8.0,0.6666666666666666,Fp1A2,0
31.44921875,32.6484375,32.80078125,1.3515625,38.17575432085842,8.594901691012344,1.7698489834748503,0.340966360641772,10.650614956283889,14.0,0.8847262247838616,Fp1A2,0
45.3828125,45.5625,46.9453125,1.5625,43.40624681006168,8.627427300099303,1.7286643237852886,0.38890515265171127,10.654373132948647,16.0,0.11471321695760599,Fp1A2,0
59.7578125,61.28515625,61.5234375,1.765625,42.98109127807449,8.671727900207324,1.8462604313265052,0.416872219778078,10.968497922420251,19.0,0.8631346578366446,Fp1A2,0
80.9765625,81.1640625,81.28515625,0.30859375,20.606614736951492,5.313675786058445,1.4265386931529962,0.21797881713820794,10.097282398975576,4.0,0.6,Fp1A2,0
91.515625,91.75390625,92.1484375,0.6328125,19.43705576732571,4.76305923692606,1.4693002046047372,0.4642239721625495,10.575426176896471,7.0,0.37423312883435583,Fp1A2,0
132.7734375,133.0,133.0859375,0.3125,24.06126160462614,5.680382428090836,1.781935898114632,0.2096144574784869,13.438389356589411,4.0,0.7160493827160493,Fp1A2,0
171.77734375,171.9765625,172.08203125,0.3046875,46.16668405678726,11.408768998886838,2.0610040357953205,0.2347412929875103,13.023512549679749,4.0,0.6455696202531646,Fp1A2,0
186.6015625,187.1796875,187.8671875,1.265625,65.51001528663723,12.073503879455094,1.7246556401421311,0.25098322352969027,11.444521501336004,14.0,0.4553846153846154,Fp1A2,0
265.72265625,265.8515625,266.6015625,0.87890625,44.162814185408614,8.206106198256126,1.6462280300330927,0.3008433702594957,11.099248868643542,10.0,0.14601769911504425,Fp1A2,0
283.50390625,283.75,283.84765625,0.34375,24.79779903155397,6.180892590381391,1.9050421338742034,0.2620985586164439,12.766930887742546,5.0,0.7078651685393258,Fp1A2,0
284.84765625,285.30078125,286.04296875,1.1953125,33.6051899011971,6.221976734625489,1.2170513070363276,0.22642844240102641,12.198500036020409,12.0,0.3778501628664495,Fp1A2,0
