Start,NegPeak,MidCrossing,PosPeak,End,Duration,ValNegPeak,ValPosPeak,PTP,Slope,Frequency,SigmaPeak,PhaseAtSigmaPeak,ndPAC,Channel,IdxChannel
65.01953125,65.7109375,66.0,66.24609375,66.6015625,1.582,-97.81396228742909,77.96977769246337,175.78373997989246,608.116722092601,0.6321112515802781,64.9453125,1.298313794706778,0.30680342101844155,Fp1A2,0
111.7890625,112.0390625,112.203125,112.48828125,112.7109375,0.9219,-19.71628640593258,59.71514534646012,79.4314317523927,484.1534887764888,1.0847163466753444,111.7578125,0.973872483758228,0.09671921207904206,Fp1A2,0
112.7109375,112.92578125,113.171875,113.3125,113.46875,0.7578,-57.00531552904508,20.657185603460547,77.66250113250562,315.58095698288,1.3196093956188968,113.109375,-2.0097182997668646,0.25570935303616393,Fp1A2,0
113.46875,113.67578125,114.25,114.5625,114.83203125,1.3633,-26.452765416536444,36.61864264109288,63.07140805762933,109.83864260376264,0.7335142668524903,113.109375,-2.0097182997668646,0.0,Fp1A2,0
116.38671875,116.7109375,116.95703125,117.13671875,117.390625,1.0039,-28.722019396983413,15.854445693662091,44.576465090645506,181.13611211436904,0.9961151509114453,116.953125,-1.5995927222871211,0.41829123244898586,Fp1A2,0
124.02734375,124.75,125.37890625,125.71484375,126.05078125,2.0234,-36.47071922011896,53.11603524769891,89.58675446781787,142.44850399851785,0.49421765345458135,124.44140625,2.663290669056338,0.3364195929852469,Fp1A2,0
136.01171875,136.3671875,137.01171875,137.47265625,137.8359375,1.8242,-16.931972281137853,30.548285472315257,47.48025775345311,73.66633930232724,0.548185505975222,137.046875,-1.5010001864635811,0.2642817670786268,Fp1A2,0
142.58203125,143.2890625,143.5625,143.84375,144.1328125,1.5508,-41.34642368549184,64.42897122080714,105.77539490629898,386.8357299430363,0.6448284756254836,144.08984375,1.269551530199006,0.12070405053468304,Fp1A2,0
144.67578125,144.87109375,145.03125,145.23046875,145.41015625,0.7344,-15.05178059291797,22.26764443635362,37.31942502927159,233.01884896325677,1.3616557734204793,144.75,2.5399743647372044,0.15180964023123117,Fp1A2,0
146.0390625,146.26171875,146.4453125,146.671875,146.91015625,0.8711,-29.760227696837052,41.91258274127257,71.67281043810962,390.3880738756609,1.1479738261967627,147.26171875,-2.3503862882813675,0.10522529308571833,Fp1A2,0
150.57421875,150.8125,151.01171875,151.265625,151.6328125,1.0586,-33.234978179733545,45.916052245416545,79.15103042515008,397.30713311447886,0.9446438692612885,150.16015625,-2.4986256387355654,0.32901660945793004,Fp1A2,0
155.33984375,155.65234375,155.953125,156.640625,156.94921875,1.6094,-26.12700084885963,16.36192798514543,42.488928834005065,141.26189326630256,0.6213495712687959,156.5,-0.5571483020044412,0.37771156065554223,Fp1A2,0
161.85546875,162.7734375,163.09375,163.66796875,163.89453125,2.0391,-34.7523534623347,35.754713002905774,70.50706646524048,220.11962213538493,0.4904124368593988,163.08984375,-1.5842466554423107,0.2630043314293548,Fp1A2,0
163.89453125,164.10546875,164.328125,164.47265625,164.62890625,0.7344,-33.883126710814516,15.342071132542616,49.22519784335713,221.081590314025,1.3616557734204793,163.10546875,-1.5385013931553448,0.0,Fp1A2,0
167.7421875,167.94140625,168.140625,168.4609375,168.85546875,1.1133,-20.664924919941413,34.12531512772445,54.79024004766586,275.0255186706365,0.898230485942693,168.3828125,-0.42290578289520864,0.09445878366225084,Fp1A2,0
173.4921875,173.80078125,174.0625,174.41015625,174.7734375,1.2812,-18.556386567731003,18.627743518623312,37.184130086354315,142.07667615084634,0.7805182641273807,173.81640625,-2.6578251498247734,0.38048911693473375,Fp1A2,0
174.7734375,175.05078125,175.3359375,176.03515625,176.23046875,1.457,-20.801498037114627,19.44972515659977,40.251223193714395,141.15497448754638,0.6863417982155113,175.9375,-0.4642005537065264,0.27665532371951795,Fp1A2,0
176.23046875,176.46484375,176.68359375,176.86328125,177.05078125,0.8203,-29.47835600120711,20.956094007943584,50.434450009150694,230.55748575611747,1.2190661952944044,176.87109375,-0.2931540681748142,0.15200026948463063,Fp1A2,0
177.05078125,177.21484375,177.37109375,177.59765625,177.85546875,0.8047,-16.458770364183078,27.776430928127557,44.235201292310634,283.10528827078804,1.2426991425375917,176.87109375,-0.2931540681748142,0.17021493401339133,Fp1A2,0
177.85546875,178.48046875,178.6953125,178.90234375,179.11328125,1.2578,-34.14724006951059,34.598332364706614,68.7455724342172,319.97939169381095,0.7950389569088885,177.6015625,-0.06662360666782696,0.4444910818829922,Fp1A2,0
179.78515625,179.95703125,180.125,180.328125,180.53125,0.7461,-27.022671645330654,36.24285177715071,63.265523422481365,376.6505580501216,1.3403029084573115,180.78125,3.136250699156547,0.3323724752585174,Fp1A2,0
180.53125,180.75,181.36328125,181.59765625,181.8125,1.2812,-33.81714884112087,20.974249803925247,54.791398645046115,89.341388873451,0.7805182641273807,180.78125,3.136250699156547,0.33769564909532196,Fp1A2,0
182.4609375,182.65625,182.85546875,183.01171875,183.16796875,0.707,-37.04350676102874,24.056580191266583,61.10008695229532,306.69847568210986,1.4144271570014144,182.4375,1.3825160195401727,0.13620371772174678,Fp1A2,0
183.16796875,183.3515625,183.53515625,183.6875,183.8359375,0.668,-29.751087683998676,22.649366972106066,52.40045465610474,285.41524238218756,1.497005988023952,183.953125,2.8205769491772994,0.33064234897164535,Fp1A2,0
183.8359375,184.0234375,184.19140625,184.38671875,184.57421875,0.7383,-33.06246938792905,41.72976378667377,74.79223317460281,445.2746905278679,1.3544629554381689,183.953125,2.8205769491772994,0.23441186634116135,Fp1A2,0
184.57421875,184.7421875,184.90234375,185.09765625,185.28515625,0.7109,-34.35601645267843,45.19108528912117,79.5471017417996,496.6843425829438,1.4066676044450697,183.953125,2.8205769491772994,0.12277061058282751,Fp1A2,0
185.28515625,185.4765625,185.671875,185.85546875,186.05078125,0.7656,-45.6272834436695,37.311439988441535,82.93872343211103,424.64626397240846,1.3061650992685476,185.74609375,-1.001895853674833,0.2372232936369775,Fp1A2,0
186.05078125,186.2578125,186.53125,186.78515625,187.171875,1.1211,-34.9102701751531,15.24525350381783,50.15552367897093,183.42591516880796,0.891981090000892,185.74609375,-1.001895853674833,0.3732116862637728,Fp1A2,0
187.80078125,188.0546875,188.296875,188.53125,189.07421875,1.2734,-33.714829741485374,21.540328482037232,55.255158223522606,228.15033072938365,0.7852991989948169,188.8671875,0.42778556442293086,0.31746021919497963,Fp1A2,0
189.07421875,189.3359375,189.56640625,189.75,189.9609375,0.8867,-39.09207189026555,25.456731203917343,64.54880309418289,280.0761625781495,1.127777151234916,188.8671875,0.42778556442293086,0.21946465848628288,Fp1A2,0
257.8515625,258.31640625,258.6640625,258.90234375,259.546875,1.6953,-33.806382067533754,15.658895554173064,49.46527762170682,142.28214686693198,0.5898661003952103,258.75390625,-1.2128434995803605,0.2507652279035486,Fp1A2,0
269.21875,269.43359375,269.61328125,269.8515625,270.08203125,0.8633,-22.816151368984176,37.23416351963617,60.05031488862035,334.1930567714524,1.1583458820803894,268.4609375,-0.8476464245118898,0.24211780082137768,Fp1A2,0
271.6484375,271.98046875,272.24609375,272.47265625,272.7265625,1.0781,-44.81587891544836,34.770929973390125,79.58680888883848,299.62092758150953,0.9275577404693441,271.26171875,-0.12437674215787578,0.0,Fp1A2,0
281.58984375,282.0078125,282.3515625,282.8828125,283.20703125,1.6172,-31.01512548644875,54.54684423897855,85.5619697254273,248.90754829215214,0.6183527083848628,281.5390625,-1.6542566403304948,0.0,Fp1A2,0
338.93359375,339.71484375,340.20703125,340.63671875,340.8828125,1.9492,-17.16949688357124,15.057475663190456,32.2269725467617,65.47702358707139,0.5130309870716191,339.3828125,2.761459432828401,0.3411730850670684,Fp1A2,0
390.921875,391.23828125,392.12890625,392.6015625,393.015625,2.0938,-20.99339425636349,15.63626114849,36.629655404853494,41.12803413878287,0.47760053491259913,391.5390625,-2.6439436947132404,0.0,Fp1A2,0
442.6171875,442.88671875,443.62109375,443.88671875,444.234375,1.6172,-19.829586464799107,15.522841501357652,35.35242796615676,48.1394763794475,0.6183527083848628,443.2109375,-2.5706931063398395,0.21900531201880527,Fp1A2,0
466.44140625,466.76953125,467.07421875,467.5859375,467.96484375,1.5234,-31.745499446105043,18.990432230357353,50.7359316764624,166.51792960479966,0.6564264145989234,467.12109375,-1.376080720160514,0.4344911672836164,Fp1A2,0
546.19140625,546.4765625,547.578125,548.01171875,548.2734375,2.082,-18.671075614514706,15.525813685293583,34.19688929980829,31.043984612591924,0.48030739673390976,546.7734375,-2.6652185723654633,0.0,Fp1A2,0
548.2734375,549.05859375,549.2890625,549.640625,550.1171875,1.8438,-16.26855297436981,34.81343926604514,51.08199224041495,221.6438985346818,0.5423581733376722,548.22265625,1.2717158581698171,0.26303923260879225,Fp1A2,0
557.140625,557.5625,558.30078125,558.75390625,559.1875,2.0469,-16.072459855474357,16.006698274370653,32.07915812984501,43.45113482137737,0.4885436513752504,557.41796875,2.5426573282189553,0.4249534678797221,Fp1A2,0
600.96484375,601.39453125,601.69140625,601.98046875,602.43359375,1.4688,-25.122943559213574,17.238448297089295,42.36139185630287,142.69100414754652,0.6808278867102396,601.8203125,-1.030591186713804,0.10997320125590179,Fp1A2,0
618.33984375,618.6015625,619.32421875,619.59765625,619.84375,1.5039,-18.876662157967772,23.807385671919207,42.68404782988698,59.065493213249006,0.6649378283130527,618.86328125,-2.6360146116024503,0.36922628804838703,Fp1A2,0
709.0234375,709.30859375,709.54296875,709.78125,710.359375,1.3359,-21.18999660851619,19.941830879652343,41.13182748816853,175.4957972828524,0.7485590238790328,710.19921875,1.3003617928760929,0.30528041295551434,Fp1A2,0
736.609375,737.35546875,737.671875,737.984375,738.55859375,1.9492,-31.211031604409328,19.678615040274543,50.88964664468387,160.83641408690212,0.5130309870716191,738.24609375,0.2658098731449522,0.29250334615279017,Fp1A2,0
800.296875,800.9453125,801.203125,801.42578125,802.18359375,1.8867,-18.989133820919744,15.00399278357815,33.993126604497895,131.8521274356282,0.5300259712725923,800.0234375,0.37376279827701453,0.1277997404998971,Fp1A2,0
805.52734375,805.796875,806.0078125,806.19140625,806.3828125,0.8555,-23.405984119515956,18.57991738038135,41.98590149989731,199.04427377729095,1.168907071887785,806.71875,-1.86735010237626,0.3694610464980443,Fp1A2,0
847.04296875,848.0234375,848.265625,848.61328125,848.99609375,1.9531,-26.778839706561293,48.091709043567526,74.87054875012882,309.14291096827384,0.5120065536838871,848.58203125,-0.2123542351216851,0.5315853650023137,Fp1A2,0
